Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764868497.6127386,0,-2,-5,-2,0,2,-1,2,REST
1764868497.6262953,0,1,-3,-2,-4,0,2,0,REST
1764868497.6352856,-2,-4,-3,-4,-3,-6,-2,-1,REST
1764868497.6499894,1,4,1,-2,1,1,-2,3,REST
1764868497.6636772,-2,-2,-2,-2,-10,-2,-3,1,REST
1764868497.6727276,-1,-1,3,-3,-3,3,0,3,REST
1764868497.6861691,-2,-5,-7,-7,0,-1,-5,-2,REST
1764868497.695336,2,3,4,4,7,2,-1,4,REST
1764868497.7101822,-5,-6,-1,-4,-4,-5,2,-6,REST
1764868497.7236857,1,1,1,4,9,3,-2,1,REST
1764868497.7326965,2,-4,2,0,-1,-2,-4,-2,REST
1764868497.7462237,-3,1,2,2,3,-1,7,-1,REST
1764868497.7552001,-4,1,-1,-3,-2,2,2,0,REST
1764868497.7703686,1,-2,-1,-4,-1,-1,2,-4,REST
1764868497.7926402,2,0,0,1,0,-2,-1,0,REST
1764868497.8061829,-1,-3,-2,-4,-10,-3,-7,-1,REST
1764868497.8153608,-3,-4,0,-10,-5,-1,-1,-3,REST
1764868497.8308527,-4,-3,0,-3,-1,-2,1,2,REST
1764868497.8437746,2,2,0,-1,3,3,-4,-4,REST
1764868497.852686,2,-3,-3,0,3,-2,-3,-2,REST
1764868497.8662112,0,-1,2,-2,-2,0,3,0,REST
1764868497.8751833,2,-4,0,1,-7,-3,-3,2,REST
1764868497.8900368,-1,1,-4,0,-2,-3,-1,-5,REST
1764868497.903815,-3,-5,-3,-5,-8,-1,-3,0,REST
1764868497.9128575,-2,2,-3,2,-2,3,-3,1,REST
1764868497.9261837,-5,-4,0,-5,-3,2,-4,-4,REST
1764868497.9353526,-3,-2,-1,-7,1,-2,-5,-2,REST
1764868497.9500315,-1,0,-3,0,4,1,-2,-2,REST
1764868497.9637246,1,-2,5,-3,-2,-1,0,-4,REST
1764868497.972695,3,1,-1,0,0,4,0,0,REST
1764868497.9862132,-2,-2,-6,-4,-8,-2,-3,2,REST
1764868497.9950972,-1,0,-4,-1,0,-3,6,1,REST
1764868498.0100262,-2,3,-6,-1,-1,0,-3,-4,REST
1764868498.0236943,1,0,1,-4,1,-5,1,1,REST
1764868498.03275,-6,-4,-1,-2,0,-4,-3,-3,REST
1764868498.046178,2,2,0,2,0,1,-2,0,REST
1764868498.0552292,-1,-1,-5,-6,-8,-4,-4,-4,REST
1764868498.0699415,1,-1,1,-1,-12,-1,0,2,REST
1764868498.0837243,-7,-4,-3,2,0,1,1,1,REST
1764868498.0928378,0,3,-1,-4,2,-4,-3,0,REST
1764868498.1061718,0,-4,-3,-4,-5,-2,-2,-1,REST
1764868498.1150954,-3,1,1,-5,3,3,0,0,REST
1764868498.1293578,2,2,-2,-4,1,-5,-2,-2,REST
1764868498.136218,0,-2,1,2,0,5,-6,0,REST
1764868498.14373,-2,-1,-2,1,-3,-1,2,2,REST
1764868498.1526706,-1,0,-3,2,4,-2,3,-2,REST
1764868498.1662002,-3,-2,-1,-2,-2,-2,1,1,REST
1764868498.1751885,1,-1,-3,5,0,3,-4,3,REST
1764868498.1893468,0,-6,1,1,-1,0,-1,-2,REST
1764868498.1961606,4,2,0,2,6,1,2,-2,REST
1764868498.2036989,2,-1,-3,3,6,3,-2,-1,REST
1764868498.2127345,0,-5,-5,-4,3,1,-1,-2,REST
1764868498.2261248,2,2,-2,4,10,-1,2,1,REST
1764868498.2351754,-5,-5,0,1,-4,-5,-4,-1,REST
1764868498.2493293,1,0,-1,-1,1,0,3,-1,REST
1764868498.2560985,-1,0,0,-1,0,1,1,-1,REST
1764868498.272488,-3,2,-1,-1,1,-1,3,-5,REST
1764868498.2862995,-3,-2,0,-4,-2,-3,-5,-3,REST
1764868498.2952719,-1,5,0,4,2,0,0,-1,REST
1764868498.3094423,0,-4,1,-2,6,-3,-6,-1,REST
1764868498.3162189,-4,-5,1,-4,-2,2,-5,-2,REST
1764868498.3326464,1,0,-1,0,-2,1,2,-4,REST
1764868498.3462098,0,5,0,2,-1,6,1,2,REST
1764868498.3553398,-3,-3,-2,0,-1,4,0,1,REST
1764868498.3698046,-5,-1,-4,-2,-4,1,0,2,REST
1764868498.3761663,1,1,2,2,9,-1,0,2,REST
1764868498.3925192,0,-3,-3,-2,1,-1,2,0,REST
1764868498.406276,-1,-4,-1,1,-1,-3,2,3,REST
1764868498.4153423,-2,1,1,2,0,1,-2,-4,REST
1764868498.429403,0,-1,-2,0,-1,0,2,2,REST
1764868498.436205,-2,0,-3,-7,-9,-6,3,-3,REST
1764868498.4525394,2,0,0,-2,2,-2,2,1,REST
1764868498.4661515,-1,-2,-1,-6,-9,1,-8,-2,REST
1764868498.4751875,-3,-1,-2,-3,-3,2,-2,0,REST
1764868498.4893866,-5,-4,0,-5,-10,0,-9,-4,REST
1764868498.4962094,0,1,5,-2,-2,0,1,5,REST
1764868498.5125597,1,1,-1,4,2,-1,-4,0,REST
1764868498.5261712,0,1,-1,1,3,0,3,-1,REST
1764868498.535887,-6,-5,-3,-2,-3,0,0,-4,REST
1764868498.5494823,4,3,-3,-4,-3,-4,-7,-5,REST
1764868498.556134,1,1,-3,-4,-5,-2,2,-2,REST
1764868498.5725892,-4,-2,-4,-1,3,-3,0,-5,REST
1764868498.5862145,-2,-4,-1,-6,-4,-2,0,0,REST
1764868498.595146,-3,0,-1,-4,0,-2,-3,3,REST
1764868498.6095324,-1,2,4,0,0,0,-4,0,REST
1764868498.6163247,-1,-2,-1,-2,-1,-6,-2,-4,REST
1764868498.6326203,1,-3,3,2,3,2,2,4,REST
1764868498.6463118,-2,-3,0,0,-2,0,2,0,REST
1764868498.6553378,2,-2,-2,-4,-7,2,-3,1,REST
1764868498.66871,-3,-4,-4,-7,-6,-2,-4,-1,REST
1764868498.6776483,2,1,3,8,5,6,-2,1,REST
1764868498.6926632,-2,-5,-1,1,1,-1,-4,-4,REST
1764868498.706391,-2,-3,-4,1,0,-2,3,-2,REST
1764868498.7152443,2,-2,2,-1,-4,3,-3,-2,REST
1764868498.72873,1,0,-2,-2,0,2,4,-1,REST
1764868498.7377198,-1,1,-3,-4,-4,-4,-3,-1,REST
1764868498.752534,0,3,1,1,-1,2,0,0,POWER
1764868498.7661612,1,4,-1,6,-6,-2,-1,2,POWER
1764868498.7752223,0,1,1,1,-3,1,6,-3,POWER
1764868498.788716,0,-7,-3,-5,-1,-3,-7,-7,POWER
1764868498.7976358,-1,0,-3,1,7,1,0,1,POWER
1764868498.812732,-1,-2,-1,-1,6,-3,0,-1,POWER
1764868498.8264983,0,4,4,1,1,-2,2,3,POWER
1764868498.8352,0,-8,-1,1,-4,-3,1,1,POWER
1764868498.84877,1,3,-5,5,4,3,-1,1,POWER
1764868498.8577385,-5,3,2,-2,2,4,-4,-3,POWER
1764868498.8725755,-1,-6,-2,-7,-5,-1,-1,-5,POWER
1764868498.8861375,-6,1,-4,-6,-6,-1,1,0,POWER
1764868498.8953564,-1,-3,1,-8,-2,-4,1,-2,POWER
1764868498.9089673,-2,-7,0,-1,0,2,-1,1,POWER
1764868498.9181476,0,-4,-4,-5,-4,-1,0,0,POWER
1764868498.9331708,3,2,4,1,0,-1,4,-1,POWER
1764868498.9389694,-3,-2,-3,-1,-3,0,-5,-2,POWER
1764868498.9463058,0,-3,-1,-1,-1,-1,-2,-1,POWER
1764868498.9553118,2,1,3,1,4,-2,-2,-2,POWER
1764868498.968659,-2,2,5,0,0,-3,-3,1,POWER
1764868498.9776578,-1,1,0,1,-2,5,1,4,POWER
1764868498.9925897,-4,-1,-10,-7,-8,-2,-6,0,POWER
1764868499.0060875,-3,-4,0,0,-2,1,-1,-6,POWER
1764868499.015329,-6,-2,1,1,1,-3,-1,1,POWER
1764868499.0288174,-1,2,0,-2,0,2,0,4,POWER
1764868499.0376415,-3,-2,-2,0,0,-4,-3,-2,POWER
1764868499.053115,1,-2,3,5,5,-2,-2,0,POWER
1764868499.0661047,2,-4,-2,-5,-2,-3,3,-1,POWER
1764868499.0752387,1,5,4,-1,-1,5,0,-2,POWER
1764868499.0886037,-1,-1,-3,2,5,3,-7,-4,POWER
1764868499.09775,0,3,-4,-3,0,-2,-3,-4,POWER
1764868499.111911,2,2,0,-2,-8,3,-2,2,POWER
1764868499.1187358,2,-1,-3,0,3,0,-3,0,POWER
1764868499.1261988,0,3,1,-1,1,1,2,-1,POWER
1764868499.1352658,1,-3,4,1,0,-2,-5,0,POWER
1764868499.148701,-4,4,-5,-2,6,-1,0,-4,POWER
1764868499.1577878,-4,1,-3,-1,0,-1,2,1,POWER
1764868499.1718981,-1,-5,-3,1,-1,0,0,-1,POWER
1764868499.178642,4,-1,2,2,10,2,0,-2,POWER
1764868499.1951506,-2,-1,2,4,-1,-3,-1,-1,POWER
1764868499.2087529,4,-1,3,-3,1,-2,2,-2,POWER
1764868499.2176268,-8,-4,0,-5,-3,-2,1,-1,POWER
1764868499.231826,0,0,-1,-4,-3,1,-2,0,POWER
1764868499.2386782,6,-1,-2,-2,-5,-1,1,2,POWER
1764868499.2549915,-4,-1,-1,-2,-1,-2,-1,0,POWER
1764868499.2687345,-9,0,-4,-4,-5,-1,-5,-6,POWER
1764868499.277699,-1,-2,0,4,-3,-1,1,-2,POWER
1764868499.2919683,-2,-2,-1,-2,-2,-2,-5,0,POWER
1764868499.2986884,6,1,-1,-2,-8,0,-2,0,POWER
1764868499.3151574,0,-2,-2,-3,-3,0,1,-3,POWER
1764868499.3288095,6,2,2,0,-5,-1,5,-3,POWER
1764868499.3377228,-3,-4,-4,-2,-3,-3,-1,0,POWER
1764868499.3521435,3,-1,1,-1,-2,0,0,5,POWER
1764868499.358795,1,0,1,-2,-4,-1,-2,-6,POWER
1764868499.3750358,-1,-2,-6,0,-5,-3,-2,1,POWER
1764868499.388719,-4,1,-6,-2,-4,-4,1,-1,POWER
1764868499.3977513,3,2,3,3,1,3,-2,2,POWER
1764868499.4119492,-3,-4,-6,-2,-2,-3,-3,-2,POWER
1764868499.418683,-1,-5,-4,-1,3,-1,-2,0,POWER
1764868499.43531,-1,3,1,0,5,4,4,2,POWER
1764868499.4486196,1,1,1,-2,1,-2,-1,-5,POWER
1764868499.4578168,-4,-2,0,2,-4,1,0,1,POWER
1764868499.4720044,-1,-1,-3,-3,-4,-4,-5,-5,POWER
1764868499.478814,0,5,0,-1,4,3,1,0,POWER
1764868499.4950833,-1,-4,-4,-3,-1,-3,1,0,POWER
1764868499.5088315,2,-5,3,4,4,-1,-2,1,POWER
1764868499.5178146,0,-2,-5,-4,-3,0,-1,-6,POWER
1764868499.53205,1,0,2,-5,-4,0,-1,4,POWER
1764868499.5388367,1,-5,-4,-2,2,1,-5,-2,POWER
1764868499.555164,1,1,-2,1,1,-1,-1,0,POWER
1764868499.5687785,-6,-8,0,-6,-3,0,-2,-1,POWER
1764868499.5778856,4,5,0,-1,2,-1,2,1,POWER
1764868499.5919614,-3,-5,-4,2,-1,-5,-3,0,POWER
1764868499.5987003,-2,1,1,1,1,1,1,3,POWER
1764868499.6150572,1,1,-3,-1,2,0,0,-3,POWER
1764868499.6288397,4,4,10,10,10,-2,-2,2,POWER
1764868499.6377604,-2,0,1,2,1,-1,1,0,POWER
1764868499.651838,-3,-2,-2,-5,-4,-1,-1,-2,POWER
1764868499.658828,3,-3,2,1,5,5,-1,1,POWER
1764868499.6751695,-5,-4,-6,-1,-4,-2,-4,-3,POWER
1764868499.68871,-1,-3,1,0,0,-4,-1,-4,POWER
1764868499.6977348,-2,-3,-1,-5,-4,-4,-4,-1,POWER
1764868499.711925,0,2,0,5,6,3,1,-3,POWER
1764868499.7186975,-3,-6,-1,-2,-7,-6,-7,1,POWER
1764868499.7356324,1,3,3,1,7,1,4,4,POWER
1764868499.7487447,0,-2,-5,-4,-4,-1,-3,-3,POWER
1764868499.7577038,1,1,0,-2,-2,2,2,-3,POWER
1764868499.7719731,-1,-5,-3,0,-5,-3,-6,-6,POWER
1764868499.7788336,5,7,-2,3,-2,-3,-1,1,POWER
1764868499.7950342,2,4,4,-2,-1,2,-1,-2,POWER
1764868499.8086936,2,-1,-2,-1,-2,-1,-1,-1,POWER
1764868499.8178737,0,0,-1,-2,-6,-6,-1,-3,POWER
1764868499.8320289,-5,0,4,-11,-11,0,-1,2,POWER
1764868499.8387897,-3,-3,-5,0,1,1,0,-1,POWER
1764868499.8550937,-2,-3,-5,-5,-4,0,-2,3,POWER
1764868499.8687193,-3,-4,-4,-5,-7,-1,-4,-4,POWER
1764868499.8776853,-3,1,1,-1,-1,2,0,3,POWER
1764868499.8918242,-1,-1,-2,2,1,-2,-1,2,POWER
1764868499.8986664,-5,-2,-2,-3,-5,0,-1,-1,POWER
1764868499.9151552,0,-4,1,2,-4,0,1,-1,POWER
1764868499.928752,3,1,-6,-2,-1,-1,2,2,POWER
1764868499.9377632,2,-5,-2,-2,-7,-6,-2,-5,POWER
1764868499.9518967,0,-1,0,-2,-4,2,0,0,POWER
1764868499.9587383,-3,2,2,1,3,-2,1,3,POWER
1764868499.975127,-1,-7,-3,-5,-4,-6,-5,-8,POWER
1764868499.9887462,-4,-3,-2,-1,-4,-1,1,-1,POWER
1764868499.997665,-1,-1,4,2,1,-1,-3,-1,POWER
1764868500.0119255,1,0,2,2,4,2,0,0,POWER
1764868500.0186522,-6,-2,-4,-6,-6,-2,-3,-2,POWER
1764868500.034479,-1,0,4,-4,-2,-4,-1,0,POWER
1764868500.041292,-1,1,-3,-6,-12,1,-4,1,POWER
1764868500.0488975,-1,-2,-3,1,0,-1,-4,-3,POWER
1764868500.0578237,2,2,-1,2,2,-1,3,0,POWER
1764868500.0721095,-7,-2,-4,-6,-8,-4,1,-2,POWER
1764868500.0786564,3,-1,-1,6,9,4,3,-2,POWER
1764868500.0943642,-4,0,-1,-3,0,-6,-1,0,POWER
1764868500.1013615,-1,-3,-5,-3,-6,0,-3,3,POWER
1764868500.1177955,1,3,4,-1,-4,0,0,5,POWER
1764868500.1319656,2,1,-2,4,4,-2,0,2,POWER
1764868500.1388345,0,-3,0,-3,-8,-2,-1,-1,POWER
1764868500.1545358,-4,-2,-3,-4,0,0,-1,-1,POWER
1764868500.161221,-2,0,3,-2,1,-1,0,2,POWER
1764868500.1776676,0,0,2,-3,-5,-2,-5,-3,POWER
1764868500.1920006,-3,-1,0,-2,2,2,0,-2,POWER
1764868500.1987896,-5,-2,-7,-9,-2,-4,1,0,POWER
1764868500.214491,2,6,4,1,7,6,1,3,POWER
1764868500.2211955,-3,-5,-6,-4,-2,1,2,-7,POWER
1764868500.2376556,0,-1,1,-2,-6,0,1,-1,POWER
1764868500.2519295,1,-2,-2,-1,2,-1,-3,-4,POWER
1764868500.258759,3,0,6,-1,-6,0,1,2,POWER
1764868500.2744548,-1,-2,-6,-3,-3,-1,-5,-1,POWER
1764868500.2812452,3,2,0,-5,-1,0,-5,-4,POWER
1764868500.2977116,2,-3,-8,-4,-7,-2,1,-4,POWER
1764868500.312362,2,1,-2,2,7,1,-1,-1,POWER
1764868500.326236,-3,-3,-7,-1,-2,-5,-5,-4,POWER
1764868500.3343935,0,-3,4,-1,-4,-3,-2,1,POWER
1764868500.3412302,-2,1,-1,1,5,0,-1,0,POWER
1764868500.3575437,-1,-1,0,-6,-9,-7,-5,-4,POWER
1764868500.3712146,-5,-4,-2,-5,-6,-6,-3,3,POWER
1764868500.3802636,1,-2,-5,-2,-3,1,2,0,POWER
1764868500.3944435,-1,-3,-2,-1,1,-2,5,-1,POWER
1764868500.4013367,-8,-3,-3,-1,2,-5,3,-4,POWER
1764868500.4176962,2,4,2,2,0,3,1,-3,POWER
1764868500.4318419,1,-3,-5,-5,-5,-1,3,1,POWER
1764868500.4461584,-1,-2,-3,4,2,-3,-2,-3,POWER
1764868500.454397,-4,-4,4,-4,-2,-2,-3,0,POWER
1764868500.4611404,3,2,1,4,5,-1,-1,3,POWER
1764868500.477575,-2,-2,-5,1,2,0,-1,-1,POWER
1764868500.4918826,0,-2,0,-4,-1,-3,-1,4,POWER
1764868500.498734,-3,-3,-5,-3,-11,-1,0,-1,POWER
1764868500.5144389,2,5,-2,9,3,3,2,0,POWER
1764868500.5212274,-3,-3,-2,1,3,-4,-4,3,POWER
1764868500.5375855,0,-1,-8,0,4,1,1,-1,POWER
1764868500.551189,-3,-2,0,-5,-4,1,-4,-3,POWER
1764868500.560192,5,2,5,0,4,2,0,4,POWER
1764868500.575062,-3,-4,0,-2,-4,3,-2,-2,POWER
1764868500.5812097,-1,-2,-2,-1,-2,-3,0,6,POWER
1764868500.5980122,-1,2,0,3,1,-6,-4,-2,POWER
1764868500.6038535,-2,-5,-7,1,0,-3,0,-8,POWER
1764868500.611218,2,7,2,5,5,5,2,5,POWER
1764868500.6203518,2,4,0,0,2,-2,-3,-1,POWER
1764868500.6345406,-2,-1,-5,0,2,0,1,-3,POWER
1764868500.641333,0,-2,0,-5,-5,-2,-2,-2,POWER
1764868500.6576035,1,-8,-4,-7,-11,-3,-8,0,POWER
1764868500.6713524,-1,-2,-2,-3,-3,-2,-1,2,POWER
1764868500.6803682,-4,1,2,-4,2,4,2,-2,POWER
1764868500.6947904,-3,-2,-2,4,5,-1,0,0,POWER
1764868500.7012362,-2,-2,-5,-2,-4,-4,2,-7,POWER
1764868500.717708,-1,4,2,-5,1,-4,-1,0,POWER
1764868500.7312193,2,1,-5,-3,1,-6,0,-2,POWER
1764868500.7402318,0,1,-3,-2,1,-4,-3,0,POWER
1764868500.7544873,-5,-8,-6,-1,2,-7,-3,-1,POWER
1764868500.761227,0,1,2,1,1,2,-2,2,POWER
1764868500.7774932,-2,-5,-4,-6,0,1,-1,0,POWER
1764868500.7913425,3,2,0,2,-1,-1,4,-4,POWER
1764868500.8001344,-4,-5,-5,-5,-6,-3,0,-5,POWER
1764868500.8144689,2,5,2,-4,-9,1,-4,1,POWER
1764868500.8212326,0,-1,-2,0,-2,-1,-5,-2,POWER
1764868500.8375902,-6,-3,1,-3,0,-2,2,-4,POWER
1764868500.8512056,-1,-4,-3,-3,-6,-2,-4,3,POWER
1764868500.860251,1,0,-2,0,4,2,4,-2,POWER
1764868500.8824875,-2,0,3,-2,0,0,0,-2,POWER
1764868500.897553,-2,-1,0,-1,4,0,4,2,POWER
1764868500.9112241,3,5,2,4,3,3,4,1,POWER
1764868500.9202745,-4,-5,2,0,1,-5,-1,3,POWER
1764868500.9344404,-2,-1,1,0,4,-3,-3,-5,POWER
1764868500.9413764,0,4,-3,-1,-3,1,0,3,POWER
1764868500.9576077,-5,-6,-5,-4,-2,-3,-1,-4,POWER
1764868500.9713151,3,4,-2,2,-5,1,0,3,POWER
1764868500.980175,-2,-3,2,0,-1,1,0,0,POWER
1764868500.9951122,-2,-2,2,1,-4,1,0,-3,POWER
1764868501.0015237,2,-8,-3,0,-5,-1,2,0,POWER
1764868501.0168974,3,3,3,7,1,3,1,4,POWER
1764868501.0237415,-3,-1,-4,-1,1,-1,1,-5,POWER
1764868501.031213,-3,1,-1,1,-3,-2,-2,-6,POWER
1764868501.0403433,2,5,0,5,5,-1,2,-1,POWER
1764868501.0544198,-2,-6,-5,-4,1,1,0,1,POWER
1764868501.0612588,0,-1,-1,4,6,1,-1,-2,POWER
1764868501.0770102,3,0,3,2,-2,-4,-5,-2,POWER
1764868501.083852,-5,-4,-2,-3,-7,-3,-6,0,POWER
1764868501.1000428,-4,-1,2,-6,-8,0,2,1,POWER
1764868501.1150866,4,3,1,7,7,-1,3,4,POWER
1764868501.121247,3,1,1,-5,-11,-3,-2,-4,POWER
1764868501.1369426,1,-2,1,3,7,1,-3,2,POWER
1764868501.1437206,-1,0,-4,-4,-2,1,-3,-1,POWER
1764868501.160087,-1,-1,-5,-4,-4,-1,2,-2,POWER
1764868501.1744118,-1,0,-2,-1,-5,-3,1,-2,POWER
1764868501.1812077,1,-2,-2,-4,-2,-4,-2,-3,POWER
1764868501.196987,2,-1,3,-1,-5,-3,1,-2,POWER
1764868501.2037625,-4,-5,0,3,2,-1,4,-1,POWER
1764868501.2201476,-2,-2,0,2,1,0,1,1,POWER
1764868501.234465,-2,-3,-6,-2,4,-2,-3,-2,POWER
1764868501.2413604,5,4,3,2,-2,-4,2,1,POWER
1764868501.257067,-2,-4,-1,-3,-10,-1,-3,-4,POWER
1764868501.2637575,-1,1,-3,-4,-5,1,5,-2,POWER
1764868501.280605,0,-2,0,-4,-4,0,-1,-1,POWER
1764868501.286318,-4,-1,1,-1,-1,-3,-2,0,POWER
1764868501.2946317,-2,4,1,1,7,4,2,1,POWER
1764868501.3014004,0,-4,-4,-5,-6,-1,-3,-7,POWER
1764868501.3170838,-2,1,2,1,0,-3,-2,1,POWER
1764868501.3236895,3,0,2,1,-4,-1,-1,3,POWER
1764868501.3401926,1,-4,-1,-6,-4,1,-3,1,POWER
1764868501.3545327,0,-2,-5,-5,-7,-5,0,-4,POWER
1764868501.3612149,0,3,1,-2,1,1,-1,4,POWER
1764868501.3769004,0,0,-3,3,6,1,-2,-1,POWER
1764868501.3837764,3,-3,2,-4,-7,-2,-4,-3,POWER
1764868501.4002123,1,5,5,5,9,4,2,3,POWER
1764868501.414479,3,2,0,0,-3,0,-1,-2,POWER
1764868501.4213097,-7,-1,-3,1,4,-3,1,-6,POWER
1764868501.43755,-4,-4,4,1,0,-1,-2,-3,POWER
1764868501.4437766,2,7,0,3,-1,0,0,2,POWER
1764868501.4603639,2,-1,-3,-5,-3,-2,-4,-1,POWER
1764868501.474369,1,-4,-4,-1,-3,-6,-4,-1,POWER
1764868501.481157,4,-2,-2,0,-2,-1,1,0,POWER
1764868501.4968576,-2,0,2,-2,2,3,0,2,POWER
1764868501.5036993,-1,2,-2,-6,-3,-4,-4,-5,POWER
1764868501.520014,1,2,-1,1,1,3,3,-1,POWER
1764868501.5337124,-2,-2,-7,-1,3,-1,-2,0,POWER
1764868501.5427523,3,0,2,0,1,2,-1,0,POWER
1764868501.5570524,0,-1,-1,-1,-2,-1,-1,0,POWER
1764868501.5639045,0,-5,0,-1,-5,0,1,6,POWER
1764868501.5800927,1,1,2,1,2,-1,1,-1,POWER
1764868501.5938747,2,2,0,4,3,-2,1,2,POWER
1764868501.6031067,-5,-3,-2,0,0,-2,-3,-1,POWER
1764868501.6169736,3,4,3,2,-4,-1,3,-2,POWER
1764868501.6238725,5,1,-5,4,2,1,0,-1,POWER
1764868501.6401982,-3,0,-4,-5,-5,-2,-4,-2,POWER
1764868501.6536841,0,-1,-2,-1,-4,0,-2,-4,POWER
1764868501.6629004,4,4,0,2,2,-1,-2,3,POWER
1764868501.67695,-6,-2,1,4,8,4,0,0,POWER
1764868501.6837535,-4,1,1,0,4,-7,0,-5,POWER
1764868501.7001038,3,2,7,-7,-3,0,-2,1,POWER
1764868501.7141895,-3,2,-1,1,7,3,-1,-1,POWER
1764868501.7228904,0,4,0,1,-1,-5,-4,-4,POWER
1764868501.7369063,3,-5,-3,-2,-3,-1,-3,-6,POWER
1764868501.7438161,1,-2,3,3,3,2,0,1,POWER
1764868501.7601788,-4,-3,-6,-5,-8,-3,-2,0,POWER
1764868501.7738817,-2,2,-2,1,-1,1,2,1,POWER
1764868501.7828553,1,-2,-4,-6,-8,-2,-4,-4,POWER
1764868501.797168,0,3,1,2,6,-3,2,5,POWER
1764868501.8037527,-2,-2,-2,-4,-6,-6,-5,-2,POWER
1764868501.8201246,-2,-1,-3,-3,-11,0,3,1,POWER
1764868501.8341377,-3,-4,-1,1,-3,-3,-1,1,POWER
1764868501.842667,2,5,7,4,7,-1,-2,4,POWER
1764868501.856967,-1,-3,-2,-2,0,-3,-5,-4,POWER
1764868501.8638246,-2,-1,-2,1,6,3,4,0,POWER
1764868501.8802767,6,1,2,-1,3,-6,1,0,POWER
1764868501.8938954,5,2,6,4,7,-1,3,3,POWER
1764868501.9028566,0,-3,-3,-3,-6,-3,0,0,POWER
1764868501.916974,-2,-8,-4,2,0,2,1,-2,POWER
1764868501.9237692,0,1,0,0,-9,-3,-3,2,POWER
1764868501.9395058,-3,-3,2,-5,-5,-1,0,-4,POWER
1764868501.9545028,0,-3,4,0,2,2,-1,2,POWER
1764868501.962882,0,0,-4,-8,-2,0,1,0,POWER
1764868501.976919,1,-2,-5,-2,-4,2,-2,2,POWER
1764868501.983896,0,2,-2,3,3,-5,-4,3,POWER
1764868501.9993834,2,5,6,-1,-5,-1,0,-2,POWER
1764868502.0062242,-3,-1,-4,-3,-2,2,-1,-6,POWER
1764868502.0226336,6,-3,-3,3,3,0,-3,3,POWER
1764868502.036938,-6,-4,2,-4,-1,-1,-3,0,POWER
1764868502.0437207,5,1,2,-1,-3,1,2,0,POWER
1764868502.0594196,1,-5,-2,-4,-5,-4,-2,-3,POWER
1764868502.0662751,-2,2,-1,-3,0,1,-5,2,POWER
1764868502.0827127,1,4,-1,1,-2,-4,1,-3,POWER
1764868502.0969415,-3,3,0,3,7,8,1,1,POWER
1764868502.1036806,0,-1,-2,-3,-1,-3,1,-4,POWER
1764868502.1194391,0,0,-1,0,-2,1,-4,2,POWER
1764868502.126236,-4,-5,3,-1,-1,2,-1,-3,POWER
1764868502.1426837,-4,-3,-4,-10,-7,-1,0,-4,POWER
1764868502.1569173,-3,-2,-10,-4,4,-5,0,-2,POWER
1764868502.1637368,-4,-1,3,-1,-2,2,0,-4,POWER
1764868502.179418,1,-5,-4,-2,-4,-2,1,-2,POWER
1764868502.1862638,2,-2,-5,3,1,0,-2,-5,POWER
1764868502.2026129,0,2,-1,-2,-3,0,-1,2,POWER
1764868502.2169862,2,-2,-1,4,3,2,2,-3,POWER
1764868502.2237382,-4,-1,-1,3,4,-1,-2,1,POWER
1764868502.2395008,-9,-5,-6,-6,3,-1,-4,-2,POWER
1764868502.25378,3,-3,-5,-4,-2,0,2,-1,POWER
1764868502.2626293,1,3,1,3,2,-1,1,1,POWER
1764868502.276976,2,3,1,1,-2,-4,0,2,POWER
1764868502.2837594,-2,-3,-2,3,-1,-3,3,-2,POWER
1764868502.2994761,-2,0,2,-1,-2,1,1,2,POWER
1764868502.3061857,0,-2,4,5,0,-3,-4,1,POWER
1764868502.3225102,-3,-3,-1,-5,-4,-6,-2,-3,POWER
1764868502.3371508,0,-3,-5,-3,-8,-4,-5,-2,POWER
1764868502.343778,4,0,2,-3,2,-2,1,3,POWER
1764868502.3595843,1,-4,0,-1,0,2,-2,-4,POWER
1764868502.3663795,2,0,0,-4,-2,-4,2,1,POWER
1764868502.3827271,2,1,6,4,5,3,0,0,POWER
1764868502.397055,-2,5,3,6,3,3,-1,3,POWER
1764868502.4038584,-1,3,2,2,1,0,-4,7,POWER
1764868502.419574,-5,-4,-2,-3,-2,1,5,5,POWER
1764868502.426359,-2,-2,-3,1,4,2,2,-2,POWER
1764868502.4425318,-4,-2,-5,-1,7,-3,0,-2,POWER
1764868502.456995,1,0,-1,-2,2,-1,-1,-4,POWER
1764868502.4637978,-3,0,-2,-1,5,0,-3,-7,POWER
1764868502.4794662,1,0,-1,-4,-6,-1,1,-1,POWER
1764868502.4861798,-5,-4,-2,-5,-8,-4,1,-4,POWER
1764868502.5027297,-1,2,5,3,-1,1,1,-3,POWER
1764868502.5164137,1,-3,0,-2,-1,-1,2,-1,POWER
1764868502.5252602,-2,-1,6,-2,0,1,-2,3,POWER
1764868502.5391827,-3,-5,-6,-2,2,-4,-5,-2,POWER
1764868502.5477953,2,3,3,3,-1,-2,0,0,POWER
1764868502.5626166,2,1,1,-3,-3,0,-3,2,POWER
1764868502.5763087,1,-5,1,2,1,2,0,2,POWER
1764868502.5852814,-3,2,-1,-3,5,1,3,-2,POWER
1764868502.599391,1,4,-1,-1,-6,2,5,-1,POWER
1764868502.606201,1,-1,1,-4,-10,-2,-6,0,POWER
